"protein"	"m_diff"	"pval"	"adjpval"	"drug"
"PBXIP1"	0.450864877877237	0.00312774360317081	0.205823799823791	"Daunorubicin"
"C22orf39"	0.998782475124652	0.00313369358322065	0.205823799823791	"Daunorubicin"
"TRIM21"	0.306797182135507	0.00322686022450842	0.205823799823791	"Daunorubicin"
"HECW1"	1.10379325894636	0.00324519078591653	0.205823799823791	"Daunorubicin"
"ITGB7"	0.58350157125853	0.00328350064254035	0.205823799823791	"Daunorubicin"
"CD96"	1.12397600627238	0.00328488894541436	0.205823799823791	"Daunorubicin"
"JAKMIP1"	0.715074506654976	0.00328624796638293	0.205823799823791	"Daunorubicin"
"CYBC1"	0.33749662713322	0.00332096302500124	0.205823799823791	"Daunorubicin"
"TCF25"	0.362245155509906	0.00341862754679488	0.210672922571235	"Daunorubicin"
"BROX"	0.278779372949897	0.00348363156746693	0.211652185117323	"Daunorubicin"
"PBRM1"	0.227276320898081	0.00349593669030607	0.211652185117323	"Daunorubicin"
"ATG7"	0.407491968112547	0.00351257544911656	0.211652185117323	"Daunorubicin"
"SELENOW"	1.47997045342979	0.00360135777545405	0.214450017201271	"Daunorubicin"
"MROH1"	0.465240152081336	0.00364027117215207	0.214578158332398	"Daunorubicin"
"CAT"	0.553152348139776	0.00369089058779925	0.215907993693089	"Daunorubicin"
"FKBP15"	0.321920807272182	0.00370264492226761	0.215907993693089	"Daunorubicin"
"LY86"	0.622395199953032	0.00376393046285819	0.216694930385493	"Daunorubicin"
"ERF"	0.331934527595108	0.00384654431977064	0.216694930385493	"Daunorubicin"
"ZNF567"	0.361603434954467	0.0038942608664568	0.216694930385493	"Daunorubicin"
"ATP11B"	0.320613489172545	0.0039888101616358	0.216694930385493	"Daunorubicin"
"SFXN3"	0.523245377203433	0.00398984467856698	0.216694930385493	"Daunorubicin"
"AKNA"	0.398726534380914	0.00399584972128882	0.216694930385493	"Daunorubicin"
"ZBTB18"	0.509735710871978	0.00403933744411702	0.217963452332802	"Daunorubicin"
"CAPN1"	0.342915452192942	0.00425486726569386	0.22511361153032	"Daunorubicin"
"PTPRA"	0.228486748856653	0.00452113693642138	0.231983792656273	"Daunorubicin"
"ITIH3"	1.22222850398266	0.00454732054161087	0.231983792656273	"Daunorubicin"
"CYTH1"	0.418948805085288	0.00457765849242573	0.231983792656273	"Daunorubicin"
"TNK2"	0.385660577388461	0.00462488931216996	0.231983792656273	"Daunorubicin"
"TXNIP"	0.555653894456599	0.00462781843660323	0.231983792656273	"Daunorubicin"
"ZNF324B"	0.447002311463941	0.00466001836425297	0.231983792656273	"Daunorubicin"
"ARHGEF40"	0.818684389448985	0.00470914995791309	0.231983792656273	"Daunorubicin"
"SGSM3"	0.449583039728012	0.00477770511456532	0.231983792656273	"Daunorubicin"
"RAI1"	0.411659678917722	0.00487699189974658	0.231983792656273	"Daunorubicin"
"CPQ"	0.807578310192058	0.00525160810074717	0.231983792656273	"Daunorubicin"
"SPTBN1"	0.573174679202439	0.00534415834604557	0.231983792656273	"Daunorubicin"
"TGFBR2"	0.728904968735146	0.00537346913281774	0.231983792656273	"Daunorubicin"
"CELF2"	0.360861842739012	0.00537856832472116	0.231983792656273	"Daunorubicin"
"C16orf54"	0.569195697380922	0.00543389896131757	0.231983792656273	"Daunorubicin"
"QSOX1"	0.504572520356833	0.00544601921925728	0.231983792656273	"Daunorubicin"
"SLC27A2"	1.19789795013241	0.00547147037259452	0.231983792656273	"Daunorubicin"
"RGL2"	0.359293575897243	0.00549363011381438	0.231983792656273	"Daunorubicin"
"TEP1"	0.422273326622748	0.00549926111202653	0.231983792656273	"Daunorubicin"
"ATXN7"	0.200745331763873	0.00550159204410841	0.231983792656273	"Daunorubicin"
"STK10"	0.511557921367206	0.00553089001443129	0.231983792656273	"Daunorubicin"
"FLII"	0.21036479393925	0.00559060547956538	0.231983792656273	"Daunorubicin"
"DPP7"	0.479548777733088	0.00561945925184346	0.231983792656273	"Daunorubicin"
"ZNF518B"	0.774305521071957	0.00562291746193192	0.231983792656273	"Daunorubicin"
"ZNF84"	0.348617283462234	0.00565068324384258	0.231983792656273	"Daunorubicin"
"P2RY8"	0.492993989990254	0.00571245350566268	0.231983792656273	"Daunorubicin"
"SHANK1"	0.706160041718464	0.005804306896095	0.231983792656273	"Daunorubicin"
"KCNA2"	0.487159877557515	0.0058174191873498	0.231983792656273	"Daunorubicin"
"BCL9L"	0.576586316541946	0.00582883823612929	0.231983792656273	"Daunorubicin"
"ACOX1"	0.441498741414205	0.00585625599535867	0.231983792656273	"Daunorubicin"
"MICAL1"	0.578609820707749	0.00586217801353314	0.231983792656273	"Daunorubicin"
"SH2D4A"	1.41005892281723	0.00586368351568493	0.231983792656273	"Daunorubicin"
"CERK"	0.544026571987699	0.00591879509522461	0.231983792656273	"Daunorubicin"
"SNX16"	0.380790099883737	0.00597449257463977	0.232255722095136	"Daunorubicin"
"NIPSNAP3B"	1.09387799193807	0.00609233425835638	0.235151093829656	"Daunorubicin"
"C3orf38"	0.279814559082738	0.00623229318501249	0.237657883182689	"Daunorubicin"
"KLHL25"	0.293894129413839	0.00628022525856082	0.237657883182689	"Daunorubicin"
"ADAM10"	0.438208087191992	0.00646942986231294	0.242583050399745	"Daunorubicin"
"DDB2"	0.300672331400474	0.00686950150350412	0.248355377690019	"Daunorubicin"
"FH"	0.200743965056457	0.00703665344175845	0.251176770828123	"Daunorubicin"
"FSD1L"	0.629025158742566	0.00714288352647603	0.251176770828123	"Daunorubicin"
"PTGS1"	0.361556240205332	0.00717685715001415	0.251176770828123	"Daunorubicin"
"SACM1L"	0.298849681561625	0.00717912584885838	0.251176770828123	"Daunorubicin"
"LBH"	0.343018667910665	0.00727362208848144	0.25120726279075	"Daunorubicin"
"PKD2"	0.482106750079803	0.00729797470963662	0.25120726279075	"Daunorubicin"
"ZBTB4"	0.484380189925287	0.00730483162346548	0.25120726279075	"Daunorubicin"
"KAT2B"	0.427588497716542	0.00747524464941465	0.251825155289984	"Daunorubicin"
"PDP1"	0.336871545150711	0.0074762769687788	0.251825155289984	"Daunorubicin"
"SELENOH"	0.922477484306206	0.00751517555405508	0.251935271814095	"Daunorubicin"
"FBXW5"	0.231575195758963	0.00754083943905673	0.251935271814095	"Daunorubicin"
"SVIP"	0.545578765289961	0.00762163449367267	0.251935271814095	"Daunorubicin"
"UBA7"	0.555533370493735	0.00764294913100406	0.251935271814095	"Daunorubicin"
"RALGAPA2"	0.416881929281911	0.00765424599420137	0.251935271814095	"Daunorubicin"
"PBX1"	1.94593790509829	0.00768860178595477	0.251935271814095	"Daunorubicin"
"SLC2A3"	0.830948292095082	0.00781157269181553	0.252908410195317	"Daunorubicin"
"ADD2"	0.883150851792001	0.00811990010435612	0.257465721966932	"Daunorubicin"
"SRGAP2"	0.488766831933252	0.00812605168414415	0.257465721966932	"Daunorubicin"
"TMEM94"	0.231622656726389	0.00812874005844052	0.257465721966932	"Daunorubicin"
"UGGT1"	0.19221179814181	0.0081872042507638	0.258097155613828	"Daunorubicin"
"CBY2"	0.411239904843465	0.00823181106585435	0.258097155613828	"Daunorubicin"
"PIK3C2B"	0.521804223185841	0.00838502792120601	0.261436911006524	"Daunorubicin"
"EPHA3"	1.39371695112179	0.00840697817578962	0.261436911006524	"Daunorubicin"
"FADS1"	0.591059472381948	0.0086237895090756	0.263928395686189	"Daunorubicin"
"CRBN"	0.313204388415849	0.00870426711231909	0.263928395686189	"Daunorubicin"
"ALDH16A1"	0.292279113859684	0.0087515886735363	0.263928395686189	"Daunorubicin"
"CXorf21"	1.10715846240001	0.00886387085702883	0.263928395686189	"Daunorubicin"
"GPX1"	0.90920210806118	0.00888993231907177	0.263928395686189	"Daunorubicin"
"ESYT1"	0.372938465016759	0.00898552205553763	0.265550333009158	"Daunorubicin"
"THAP5"	0.334385034178372	0.00904484080801847	0.266577020118936	"Daunorubicin"
"SLC7A3"	0.700316806802134	0.00910472013920204	0.266731171675022	"Daunorubicin"
"CAPNS1"	0.350185436726288	0.00920489149338004	0.267267864820189	"Daunorubicin"
"SETX"	0.316736793824974	0.00925292381528406	0.267267864820189	"Daunorubicin"
"SPSB3"	0.354837741941982	0.0092662391756255	0.267267864820189	"Daunorubicin"
"ORAI1"	0.7006357991629	0.00937052879277774	0.267429103547194	"Daunorubicin"
"NEO1"	0.621041632618006	0.00940973759630748	0.267429103547194	"Daunorubicin"
"EPB41L1"	0.920434652305452	0.00945824170192195	0.267843575715523	"Daunorubicin"
"SLC35F6"	0.409675822354379	0.00958625407468261	0.270058471932487	"Daunorubicin"
"GPRC5C"	1.34003209766201	0.00965479007430383	0.270583599860205	"Daunorubicin"
"NAGA"	0.507644858937564	0.00972933188857381	0.27188770012287	"Daunorubicin"
"ARHGAP42"	0.454586989704598	0.00981654302151267	0.27188770012287	"Daunorubicin"
"BANK1"	0.824465383625585	0.00983884423219986	0.27188770012287	"Daunorubicin"
"SUN2"	0.506290625512818	0.0098709459085188	0.27188770012287	"Daunorubicin"
"DCUN1D3"	0.249104335986586	0.00987679825266556	0.27188770012287	"Daunorubicin"
"AC002316.1"	0.8660968963463	0.00993393374953557	0.272079407695613	"Daunorubicin"
"KIF20A"	0.370594107695552	8.6285902341102e-05	0.189076919207268	"Decitabine"
"DEPDC1B"	0.463918925561763	0.00018215336375678	0.189585159626255	"Decitabine"
"KIF22"	0.314012470416312	0.000415802496817712	0.231097175198126	"Decitabine"
"KNL1"	0.377009217490241	0.000434638283238906	0.231097175198126	"Decitabine"
"APOL3"	0.641328873173937	0.000457026272695033	0.231429399230428	"Decitabine"
"ID3"	0.603966011247566	0.000501252532502214	0.23175301872298	"Decitabine"
"ZNF669"	0.412184703828739	0.000729603338091186	0.270015905334654	"Decitabine"
"NCAPD2"	0.318565353501934	0.000730842399460451	0.270015905334654	"Decitabine"
"E2F7"	0.375014434901313	0.00076471517254432	0.270015905334654	"Decitabine"
"NCAPH"	0.311914269660512	0.000934226819776439	0.280423529812155	"Decitabine"
"DCAF12"	0.456750079691701	0.00103421134628126	0.282275285379119	"Decitabine"
"ERCC6L2"	0.29284593515475	0.00103523943293075	0.282275285379119	"Decitabine"
"HMMR"	0.413505219026038	0.0011617175569706	0.298358751322792	"Decitabine"
"MBD6"	0.19964151675314	0.00117839642237702	0.298358751322792	"Decitabine"
"SLC20A1"	0.426865691028282	0.00138270184914141	0.323509405628292	"Decitabine"
"RMDN2"	0.917476785443043	0.00143677435820837	0.323509405628292	"Decitabine"
"SMC2"	0.294294420833569	0.00144902535070339	0.323509405628292	"Decitabine"
"TGFBR2"	0.856728977551267	0.00164512535245783	0.32418849590609	"Decitabine"
"TMEM268"	0.380354351872646	0.00180620648235094	0.32418849590609	"Decitabine"
"SPC24"	0.295104820954505	0.0019654737849999	0.32418849590609	"Decitabine"
"SPA17"	0.815918296040862	0.00197650132388858	0.32418849590609	"Decitabine"
"ZNF333"	0.457963516579012	0.00210903559135541	0.32418849590609	"Decitabine"
"NCAPG"	0.292405319217704	0.00213534794371373	0.32418849590609	"Decitabine"
"GEN1"	0.362814305527274	0.00213692824906971	0.32418849590609	"Decitabine"
"CEMIP2"	0.649005782105211	0.00216499904247049	0.32418849590609	"Decitabine"
"SMTN"	0.593784306646989	0.0021678253202442	0.32418849590609	"Decitabine"
"CELF2"	0.317165233025267	0.00223853454100775	0.32418849590609	"Decitabine"
"KDM3B"	0.137145275636373	0.00248872329845021	0.343212252995525	"Decitabine"
"IP6K2"	0.281484716745154	0.00254972427935363	0.343212252995525	"Decitabine"
"SLF1"	0.315120722227102	0.00262936331380815	0.349508118487949	"Decitabine"
"PMS2"	0.634001504477164	0.00271837806610771	0.349688681750767	"Decitabine"
"TXNDC9"	0.237676263155803	0.00272059179689059	0.349688681750767	"Decitabine"
"ZNF486"	0.700388066075252	0.00277429117926438	0.349688681750767	"Decitabine"
"UNC119"	0.419494039055067	0.00292667788939423	0.349688681750767	"Decitabine"
"SMC4"	0.269368355606247	0.0033083921862084	0.379530700202509	"Decitabine"
"MYH9"	0.309260053194638	0.0033191983372986	0.379530700202509	"Decitabine"
"TRMO"	0.235230228449332	0.00371547097693925	0.390693332946694	"Decitabine"
"FLI1"	0.774037321536892	0.00372548571705251	0.390693332946694	"Decitabine"
"VIM"	0.464009932748446	0.00376378533340643	0.390693332946694	"Decitabine"
"CCR7"	0.786653090687113	0.00390295228756557	0.390693332946694	"Decitabine"
"HASPIN"	0.335927191451741	0.00397143463574219	0.390693332946694	"Decitabine"
"SOCS6"	0.762972352789079	0.00408087718734356	0.394509527365559	"Decitabine"
"TLN1"	0.260477741994231	0.00426488161879917	0.404935277984914	"Decitabine"
"NEK2"	0.249780139491429	0.00449315597363463	0.4060287325517	"Decitabine"
"DEGS1"	0.187326159051896	0.00456375920855001	0.4060287325517	"Decitabine"
"PTTG1"	0.308466802807399	0.00458192546167293	0.4060287325517	"Decitabine"
"PBX1"	1.69785785444877	0.00459028328576893	0.4060287325517	"Decitabine"
"ZNF654"	0.255979167653205	0.00462003729911188	0.4060287325517	"Decitabine"
"MYL9"	0.285709075515558	0.00495155601660502	0.421238773444622	"Decitabine"
"PTAR1"	0.26866726523363	0.00514748004949504	0.426513512756173	"Decitabine"
"KIF21B"	0.578725162797228	0.00529431857098128	0.426513512756173	"Decitabine"
"MPP6"	0.745994540015898	0.00544637039091503	0.430917434179327	"Decitabine"
"DNMT1"	0.200432285595267	0.00556153395004611	0.430917434179327	"Decitabine"
"FBXO28"	0.185130892227143	0.00576360902955014	0.433070662530608	"Decitabine"
"ARNTL"	0.726729180348321	0.00589535610543183	0.436004859318034	"Decitabine"
"MYH14"	0.330285135839079	0.00600268233855093	0.436906457754767	"Decitabine"
"ARID5B"	0.610120567918429	0.00605614041935445	0.436906457754767	"Decitabine"
"ZNF266"	0.401156377578867	0.00608708555597704	0.436906457754767	"Decitabine"
"TOP2A"	0.389858847634917	0.00632618126133302	0.436906457754767	"Decitabine"
"DDX6"	0.120660575890822	0.00633655157226464	0.436906457754767	"Decitabine"
"RIOK2"	0.434004251967698	0.00650090621653971	0.436906457754767	"Decitabine"
"MAP3K20"	0.704376528903823	0.00653264310541734	0.436906457754767	"Decitabine"
"KLHL17"	0.802150435207137	0.0066118431225105	0.439439623529854	"Decitabine"
"IBTK"	0.343624098174099	0.00723690079595466	0.455068829996687	"Decitabine"
"AKAP12"	1.51601079266793	0.00725287072808038	0.455068829996687	"Decitabine"
"NLRC5"	0.684868894359145	0.00731369023979994	0.455068829996687	"Decitabine"
"ZNF302"	0.51890370981161	0.00734105980244229	0.455068829996687	"Decitabine"
"SFT2D2"	0.292687620125324	0.0075863831791768	0.455068829996687	"Decitabine"
"SGSM3"	0.570167246221565	0.00778294865197049	0.455068829996687	"Decitabine"
"GYG2"	1.38443979350531	0.00778846408307289	0.455068829996687	"Decitabine"
"NUSAP1"	0.468328659241699	0.0081727186969468	0.469890135002308	"Decitabine"
"BARD1"	0.269976354663466	0.00826306707216773	0.469890135002308	"Decitabine"
"CDCA3"	0.349629625812977	0.00836596024692122	0.471505966069166	"Decitabine"
"USP37"	0.151736988546037	0.00839760537112302	0.471505966069166	"Decitabine"
"AP1S2"	0.462071161845349	0.00850290485868838	0.471505966069166	"Decitabine"
"MPRIP"	0.370663610841108	0.00866830500739858	0.471505966069166	"Decitabine"
"AKIP1"	0.245433762385467	0.00877707891539571	0.471505966069166	"Decitabine"
"KNTC1"	0.220481999589771	0.00900806714314669	0.471505966069166	"Decitabine"
"MYL6"	0.263654468517767	0.00907007058561122	0.471505966069166	"Decitabine"
"GRK6"	0.35718766326094	0.00930173206044317	0.471505966069166	"Decitabine"
"KRAS"	0.342251285579141	0.00947016918323164	0.471505966069166	"Decitabine"
"MLH1"	0.437443354559503	0.00951885711138365	0.471505966069166	"Decitabine"
"FERMT3"	0.249030225411273	0.00955790703525624	0.471505966069166	"Decitabine"
"C20orf194"	0.653455875957645	0.00959477253117466	0.471505966069166	"Decitabine"
"TCF25"	0.27990040232456	0.009665239309988	0.471505966069166	"Decitabine"
"CERK"	0.704449874412841	0.00973823548963691	0.471505966069166	"Decitabine"
"TONSL"	0.20321837373934	0.0099733301079234	0.471505966069166	"Decitabine"
"HAUS8"	0.183668951684233	0.00998199745960746	0.471505966069166	"Decitabine"
"CDC6"	0.773513061384763	0.000113931942289525	0.190854991992003	"Deferoxamine"
"HELLS"	0.505370504067758	0.00022186854373928	0.226916084555746	"Deferoxamine"
"MTSS2"	1.45169221407448	0.000499841844665666	0.286281999443322	"Deferoxamine"
"PEX5"	0.733421412367579	0.000582934680281429	0.286281999443322	"Deferoxamine"
"MMS22L"	0.458963734392005	0.000718554940971492	0.286281999443322	"Deferoxamine"
"HPGD"	2.07895564661638	0.000730369769747371	0.286281999443322	"Deferoxamine"
"CDC34"	0.667127798627162	0.000754481828917094	0.286281999443322	"Deferoxamine"
"NPHP4"	0.38162953708876	0.000973063609973353	0.286281999443322	"Deferoxamine"
"FAR1"	0.749732589553724	0.000987530229885047	0.286281999443322	"Deferoxamine"
"PGP"	0.402169698881245	0.00103275785772853	0.286281999443322	"Deferoxamine"
"PIP4K2C"	1.4830411464352	0.0010532912822228	0.286281999443322	"Deferoxamine"
"HSPH1"	0.513704604795058	0.00106429292207697	0.286281999443322	"Deferoxamine"
"RAF1"	0.285205406945812	0.00109126669800931	0.286281999443322	"Deferoxamine"
"RGS10"	0.97938648066473	0.00120894916815482	0.286281999443322	"Deferoxamine"
"EIF5B"	0.298984390201001	0.00125029643672207	0.286281999443322	"Deferoxamine"
"MARC2"	1.03881675455244	0.00135056537905181	0.286281999443322	"Deferoxamine"
"CNNM3"	0.411531930085469	0.00138589883218437	0.286281999443322	"Deferoxamine"
"EIF3F"	0.180386036597903	0.00141509595620924	0.286281999443322	"Deferoxamine"
"SH2D3A"	0.727221844951788	0.00143127221130683	0.286281999443322	"Deferoxamine"
"FANCD2"	0.861912185949626	0.00144013986680332	0.286281999443322	"Deferoxamine"
"GIPC1"	0.509312071194488	0.00144484393824633	0.286281999443322	"Deferoxamine"
"GTPBP8"	0.237991912587638	0.00158097561658832	0.286281999443322	"Deferoxamine"
"FKBP4"	1.16340364958665	0.00167946633348368	0.286281999443322	"Deferoxamine"
"BAG3"	1.20997384071576	0.00169421428784977	0.286281999443322	"Deferoxamine"
"GRK5"	0.850731917927007	0.00174630656314909	0.287739791249369	"Deferoxamine"
"AS3MT"	1.10299028657861	0.00182791911048072	0.291339152096249	"Deferoxamine"
"ANAPC4"	0.289676085810035	0.00194206777340052	0.291339152096249	"Deferoxamine"
"OAT"	1.21954343707115	0.00197634278626024	0.292120902127966	"Deferoxamine"
"CDC45"	0.446317337904048	0.00218185746864448	0.305556508251601	"Deferoxamine"
"HAUS8"	0.309391060974347	0.00220242049635392	0.305556508251601	"Deferoxamine"
"DPH3"	0.838746204460349	0.00220597573102929	0.305556508251601	"Deferoxamine"
"ANKMY2"	0.691312483304197	0.0025322953510767	0.305556508251601	"Deferoxamine"
"AL159141.1"	1.78526817719155	0.00257074741120159	0.305556508251601	"Deferoxamine"
"JPT1"	0.533750596053345	0.00265343701686942	0.305556508251601	"Deferoxamine"
"MFSD6"	0.748186139721408	0.00280578858837562	0.312684614599837	"Deferoxamine"
"ANKRD39"	0.352285082633964	0.00283099193399514	0.312684614599837	"Deferoxamine"
"BORA"	0.493172292749928	0.00288843692828753	0.314166283104754	"Deferoxamine"
"EIF3I"	0.136208948224877	0.00293817835159157	0.314166283104754	"Deferoxamine"
"TAPBPL"	0.416148267818375	0.00300664173338602	0.316884666722768	"Deferoxamine"
"PPP1R11"	0.178297343842001	0.00303759126828428	0.316884666722768	"Deferoxamine"
"SMIM26"	0.387214658664456	0.0030634547847813	0.316884666722768	"Deferoxamine"
"ANKS6"	0.913550983641485	0.00316897418727347	0.316884666722768	"Deferoxamine"
"COMMD8"	0.317716073711585	0.00322839137355459	0.316884666722768	"Deferoxamine"
"NCS1"	2.10804426944998	0.00325289801676314	0.316884666722768	"Deferoxamine"
"EIF3M"	0.197875280509833	0.00330927529982482	0.316884666722768	"Deferoxamine"
"PCGF6"	0.295946355491842	0.00362159320722927	0.316884666722768	"Deferoxamine"
"DNA2"	0.538055557037395	0.00362589286778022	0.316884666722768	"Deferoxamine"
"PDZD8"	0.340840165836655	0.00368460109873906	0.316884666722768	"Deferoxamine"
"ABHD14A"	0.840308267841958	0.0038056487505254	0.316884666722768	"Deferoxamine"
"ECE1"	1.37523636701548	0.00384491857191083	0.316884666722768	"Deferoxamine"
"ACAA1"	0.440288829801773	0.00394369433861883	0.316884666722768	"Deferoxamine"
"MELK"	0.594795447622447	0.00396984422453231	0.316884666722768	"Deferoxamine"
